uri,labels,speechiness,duration (ms)
spotify:track:6NvyA6yEPhX2rCtok93tBd,2,0.0465,239493.0
spotify:track:4heBMHhK2sGEINmK2v5mJW,2,0.0382,230573.0
spotify:track:0pqXmjMhNVD9oq00BpB2tm,2,0.0672,212733.0
spotify:track:2iQNTD3soB2hrXng9flo7V,2,0.043,369320.0
spotify:track:1G2TUxQCyUieOl4maQErch,0,0.0276,206413.0
spotify:track:1sT1TK3UxCpSFfa75DlSVE,1,0.0321,250827.0
spotify:track:1UCVBKhJeeAA1nJ6PCkelC,1,0.031,222667.0
spotify:track:0Z8U82dP77AcJZvd696LiN,1,0.0584,193120.0
spotify:track:2ncMlnrDwSfnYnV5ixxuib,1,0.033,210200.0
spotify:track:4FHMYgQiGlji1CcYCCHzOT,2,0.0503,210307.0
spotify:track:5Z2gIlGW3YwlOuxHUvDCSH,2,0.0412,186040.0
spotify:track:5SYmadcED60vbjSfF1I5W0,1,0.0726,216898.0
spotify:track:3UJvgGaBEJcDqz61mbvqAp,1,0.0339,217853.0
spotify:track:4VYLBtOHx9WYSFXHYnzVbN,1,0.0362,194227.0
spotify:track:2HiXyVv2tfjIGJh02brVDY,1,0.0297,234360.0
spotify:track:3AF6fQUuWNKTk4nM87aHrW,2,0.047,198573.0
spotify:track:7mqltiof519WEup2CsauF3,2,0.0767,197973.0
spotify:track:1LcRCeWlR0PMYWqKP71hyz,2,0.0954,171867.0
spotify:track:1XlQxeWceOaAtmOKxM6YgZ,1,0.0387,203093.0
spotify:track:7d4i7rPP7koRtUx4qpu1aR,2,0.0412,208467.0
spotify:track:6e8qN87ByKix1YKLAZivpG,1,0.0276,289120.0
spotify:track:1T8X4qMLxKPtEXuUQR8InA,2,0.0422,190292.0
spotify:track:616ISOTPXkBM747Gp4C5cZ,2,0.0312,223354.0
spotify:track:1wo1kn8WXWDwHuxlX4MqEM,2,0.0824,209301.0
spotify:track:6bsDGJgN6ZU2Eq7HBb6ah7,2,0.0468,213160.0
spotify:track:6kRCldKl0eGRLa5Egfi9m8,2,0.0314,202493.0
spotify:track:5XcZRgJv3zMhTqCyESjQrF,2,0.109,270080.0
spotify:track:3WW3g2scq0m7ZY5JCxrdWw,1,0.0707,241507.0
spotify:track:4xrlTtOEd3OHvQT8eu5JYY,0,0.0251,352377.0
spotify:track:0kly0FygSDXVbvbXxsZ31S,1,0.0321,248200.0
spotify:track:1bKQ48M9onID2kbSpRy8kK,0,0.0318,273333.0
spotify:track:2SEGYVnWImKLUOkU3Qa8sX,0,0.0277,316219.0
spotify:track:08kvJTpcthAvvvW0BAcGHN,0,0.0266,233893.0
spotify:track:0sNKiz82ATCvT3f3XVVUUj,1,0.0719,172467.0
spotify:track:5JGdpqo9wrRtOZtui5GShI,0,0.0307,245733.0
spotify:track:6TWYdlmZVmZYcJlQ82ff1K,1,0.0467,278480.0
spotify:track:7cm9QkrwSWH0scegcO8XZ2,0,0.0262,223160.0
spotify:track:23TxRN09aR1RB0G0tFoT0b,2,0.0381,263120.0
spotify:track:4vmh7eU8avZN1xnVcj5ewl,1,0.0379,258893.0
spotify:track:6OSyCAmXT4Gkd3OQ2aPOaF,0,0.0274,347760.0
spotify:track:4qz8PpznLcX5AtoUusIiAh,1,0.0283,282867.0
spotify:track:5t5rCnsgRBtcKqTB7SbD1Q,0,0.0306,287320.0
spotify:track:0j3QN4uiMdf8gI12JATZ9B,1,0.0375,276307.0
spotify:track:1BZMMt9H0TheQGWQy44KmO,1,0.0339,196200.0
spotify:track:3Ug96zKa29P3vICEEcYajZ,1,0.0291,257160.0
spotify:track:4AjKVyNUMdUveKK5OH1OJD,0,0.0305,204227.0
spotify:track:6z3JD6IqVvu6TUBtCfQPbe,1,0.0338,247467.0
spotify:track:2Z81PDDYNMTxZKiU2XIuFx,0,0.0312,337933.0
spotify:track:1grnSNpTAe14gjtqfArZan,1,0.0417,216693.0
spotify:track:0iVxgd7ppCu5sFGGMAWjz4,0,0.0287,282000.0
spotify:track:1S1TItTK7HaRDnfj1vZ80Q,1,0.0314,258240.0
spotify:track:2cFl7utlqyZjCXN1G5nRvA,1,0.026,269573.0
spotify:track:0ttHpMs250dpFkCYAnuhnE,2,0.029,185093.0
spotify:track:53gICBFEg4uf1XVuWJOyKv,1,0.0407,239267.0
spotify:track:5MHAPsmn3q5VMhVJLzuHz1,1,0.0272,213840.0
spotify:track:5gpJr7OLgZWVYAyKWj0GuH,2,0.0373,231400.0
spotify:track:58MDm6l6mI4hGaRqNezOnu,1,0.0269,204733.0
spotify:track:0XVikcHfkoBvJ5ZU8xQBWn,1,0.0397,194560.0
spotify:track:56r15mfaTXZoGEYBe2FHur,1,0.0301,221000.0
spotify:track:2GrXeR0yhjkyXTp0alMF2u,1,0.0272,252640.0
spotify:track:2sNc1BGA2hqnGLHLNfRHQO,0,0.0366,237893.0
spotify:track:452fSzvkB2A8FHVI4JKK2S,1,0.0329,350867.0
spotify:track:6I1rRTrHoY0VDJPi64OYH5,1,0.033,214584.0
spotify:track:2NNiZ5qwYIKAwjbHJsxtAO,1,0.0296,172067.0
spotify:track:5AoBNJQDXXEnIJGjJjZu3y,1,0.0287,327427.0
spotify:track:1EZhWJQFf85g6d055Gji8c,1,0.0905,234373.0
spotify:track:0Mx4pB4WcLA6rjnQ7xPAh3,1,0.0934,246133.0
spotify:track:4QhFrBkJ3Rqx66Xs8xwH8o,2,0.0357,197333.0
spotify:track:3ZbKXr94aIWo5Zzflzvi2S,2,0.0361,206640.0
spotify:track:5xYI4ZcyAHq3ruRnFazHnN,1,0.0316,202227.0
spotify:track:2UEO6nY7H4MPbcSbl584aO,1,0.0306,204130.0
spotify:track:66Mg2JN9fJGEsl4ne4nTf3,0,0.0328,196613.0
spotify:track:3QE9qyQrIgefznSchAYJPB,0,0.0288,250253.0
spotify:track:0YfRAYTNTNszGg8VARrSIH,1,0.0374,153253.0
spotify:track:0H9Q7Vzu8nYRDBZYKbtU8d,2,0.0329,193640.0
spotify:track:4W38RXuQNuoTSwVsQA1OGC,1,0.0303,186253.0
spotify:track:24OqdtijU1mbtv1qINaLi7,1,0.0383,194693.0
spotify:track:3fHgqkRp331r3W0WtUGBGr,0,0.0268,219827.0
spotify:track:5ukbCSlWXCWimfHlajkhhn,1,0.0359,199320.0
spotify:track:1uaORxvjlpGSLouYxVd1RF,2,0.0398,219920.0
spotify:track:1UYfAU2bwgjaM5rIIPQleC,1,0.0294,160839.0
spotify:track:0lQJBl9YEsoMtE8D4yTE9g,0,0.0323,253933.0
spotify:track:0OPcMpjhDyILRccj05f6S6,2,0.0633,218719.0
spotify:track:4GyD3o5hWoyCuYpdlzZlRL,1,0.028,254181.0
spotify:track:7szRiHu6r91o2Po9GTPN4c,1,0.0248,221880.0
spotify:track:0sKEilrw1GrBlG6qsTCrP4,0,0.0248,190680.0
spotify:track:4obHzpwGrjoTuZh2DItEMZ,1,0.0328,210507.0
spotify:track:7ptJYMKI7Y1iWdqEZtBMGE,1,0.0663,204352.0
spotify:track:4epT3dGZ8ZHCYeilqHqytL,1,0.0369,214600.0
spotify:track:4O0zreyoc4TDY5bRRwVSB4,1,0.0482,252181.0
spotify:track:3Jc3q6VtqiitLnPMQpaOLR,1,0.0708,192727.0
spotify:track:5ShLUMwHZ2X0oi1f4ht5f7,1,0.0469,180257.0
spotify:track:0BSoBer7jdwq4NsIwPL4Y1,2,0.0635,231693.0
spotify:track:61qtnvPp4GwaoxhE1wBARP,2,0.0769,223560.0
spotify:track:0Di4xlEas5KZ4pF52Vb2tG,1,0.0557,169978.0
spotify:track:5NODCmCqkd4PfAYKX24of3,2,0.0467,196680.0
spotify:track:61mwOhgwNZ4hR9YlZPJ0tD,2,0.048,185320.0
spotify:track:4bcrmcJyGJ5Bj88IToKosQ,2,0.106,179325.0
spotify:track:0t7mQWJT3f9wSd6q0wqocE,1,0.0981,186628.0
spotify:track:5D29PI3g8UmTHLnjX7e3CQ,1,0.0374,187333.0
spotify:track:5C7Sz91sxiZ0nGCskmQwMO,2,0.13,167250.0
spotify:track:1hMrI7ewBNnvDWItMScGIH,2,0.176,170980.0
spotify:track:6nmEGhSiiBqH7Ub037af0F,2,0.0878,228154.0
spotify:track:4BHzzmvY1HEezGi698kymH,1,0.167,180000.0
spotify:track:6KwSdmAba8BxoxVXPw70LO,1,0.0719,217387.0
spotify:track:3v1zpoKkRbm45lGXVzlSEH,0,0.0406,195133.0
spotify:track:0NZKUz9LTYRAxMPwISqiQF,1,0.0594,183692.0
spotify:track:0x2TYePnFyfZ9ajY2WMkby,2,0.097,215000.0
spotify:track:3J7xsIThDEqXGHUKpRl0zc,2,0.0484,215217.0
spotify:track:6zNvgXgToYdby2cdm1XIIA,2,0.112,152800.0
spotify:track:027qrQMWGsHo13amwdaBkI,2,0.0408,194236.0
spotify:track:6ZB1tPBrquKeZd6Ovh2dYM,1,0.0586,185947.0
spotify:track:5YtuCpItTVgET1biEqJsqE,2,0.07,164991.0
spotify:track:4bxQwBSbfPm5YxlmUWZNbi,2,0.038,182400.0
spotify:track:7Bt0bbUJMfkX94orNHHUHw,1,0.0643,188597.0
spotify:track:672h5dJCAAHaCHSe9FoAG9,1,0.0514,126004.0
spotify:track:3fb0XzkrRGtcffDKIuRcDE,2,0.063,187823.0
spotify:track:2C2EBs0E8Jq9IgiH6eEK4w,2,0.125,209201.0
spotify:track:4SOtTsuFYYlkOOvXMbroUv,1,0.035,187141.0
spotify:track:0B1Wz8HQHomqfOyAidaRW7,1,0.0704,175200.0
spotify:track:0z87h9TTEDeNNh2N0cLaA1,1,0.0668,173613.0
spotify:track:0gVni0CzLUorl3ev8zN2gc,2,0.046,189153.0
spotify:track:4cKAS5i1HKGHpiCADQiQj5,1,0.104,223533.0
spotify:track:4p5ksF1q7w64bv3DRM3DVG,1,0.0313,289040.0
spotify:track:5fNPfJpDc2wZ7VDT34D6pE,2,0.0576,226947.0
spotify:track:48uxF2VWwb2RClsI7okkWU,1,0.0385,218907.0
spotify:track:1uK3d0uTDE1jy4TFRPKY1k,1,0.0335,304280.0
spotify:track:7v1E9uR9jkFjoab7P6KCNd,1,0.0298,182907.0
spotify:track:6A2hvKTF2FShj0Yma7CP8N,2,0.0415,215387.0
spotify:track:7tTElNyvXsfFcxDXIiH5cm,1,0.134,385413.0
spotify:track:0JcKdUGNR7zI4jJDLyYXbi,1,0.0568,247587.0
spotify:track:4eBaGa3ykdcmrGSKlHrAnV,1,0.0884,187220.0
spotify:track:1akB0Fn6w8U0j2hrDcj1kZ,1,0.0406,159889.0
spotify:track:31kPsiy1Lwo81YqOensCZh,1,0.0438,144000.0
spotify:track:7cyBw7bpAOYhzyNv7yqW6y,1,0.0256,231360.0
spotify:track:13AOwEySvxyobIaBnxmZqU,2,0.0431,203413.0
spotify:track:2weUMbNbiVbBKRD2CQTjnV,2,0.0558,187920.0
spotify:track:45Q5uKc4KRJiowOQay7wR5,1,0.0284,172200.0
spotify:track:7aqYYifyPQmuwWo7g4XWkR,1,0.035,171627.0
spotify:track:5YsPrfAtcCzMIc4BHTsxP5,2,0.0562,176533.0
spotify:track:7rS87NoPWbAkVURdVFbGH9,1,0.0252,244373.0
spotify:track:2zNuaa0jBttcqSeURO6Odt,1,0.0518,141533.0
spotify:track:6HqellfyRqgbB6vqNXHPmh,1,0.0363,175700.0
spotify:track:2A0JdQvwSbOtI9sSIIxgQR,1,0.0275,158240.0
spotify:track:27FPbC3DZdRpbgZg3xk3YR,1,0.0333,226467.0
spotify:track:494HXkHwJnDo683EjYSBYL,1,0.0746,139053.0
spotify:track:7wHYbWT6A7APslLWFXOC2p,2,0.0602,192267.0
spotify:track:5ycEpZQumS0oXR46E7tBWM,1,0.0984,175772.0
spotify:track:36aPwIgCEOfeRSmIgDypWQ,2,0.0482,198600.0
spotify:track:1Xkfmi6mmGF30pm5GEFhHD,1,0.0262,189773.0
spotify:track:5faCKS2v8W3wQkIDk6qYKu,1,0.0627,207747.0
spotify:track:0CuDiH5NByqCBhpUJJ8LdK,1,0.101,203947.0
spotify:track:6QpZSfLid1YZ6c01BvB5jH,1,0.0365,221633.0
spotify:track:0CiduoARm2a8LVnnqHMm8U,1,0.0663,171920.0
spotify:track:33aow0AcXYvT1FoWNzMcqN,1,0.0387,195962.0
spotify:track:2PjnsOviwyOmHTA36yU7qb,1,0.0358,158320.0
spotify:track:6MYIYCnsUG0p6WcqdxLyHq,0,0.0304,208418.0
spotify:track:1nBJxJ5aI1jWjcw731YwHe,1,0.0417,186533.0
spotify:track:1etcoCl2mkHpMHkMVco8iz,1,0.0474,160692.0
spotify:track:0nYvjcSlCgjcwogQAwIwNp,2,0.06,194867.0
spotify:track:143YESFOZqxVGrKEWisbid,1,0.0466,172107.0
spotify:track:6gdLyYNuhWBzqwlOFSsXC7,0,0.0477,219573.0
spotify:track:67wUHsoXdZ8UOLt6rodpQ9,1,0.0401,210560.0
spotify:track:4mXGooManGPH6xAWRAtRJU,1,0.0235,175027.0
spotify:track:7A8OfzqXBHYGk61FZTHoeo,0,0.0331,198973.0
spotify:track:6tAaye3AnUXe2ODwl4KtfL,1,0.114,163870.0
spotify:track:4NmUNvMjX0LzztKePGtiC2,1,0.0471,154387.0
spotify:track:6INaSJ4clfZ8pvXSGZQnJ7,1,0.0398,268667.0
spotify:track:26bn9OCVa4MW826HIIGNfr,0,0.0482,224360.0
spotify:track:5UDoMj8EIEXrQ4N0UR0nos,0,0.028,267133.0
spotify:track:2qWKpYIleSvBT6aUMXoia5,0,0.0318,224186.0
spotify:track:0eQjA54TJkwTHDJKG8OkRg,2,0.0588,227147.0
spotify:track:59gSh5ihFRsCyB4gpwDjcC,0,0.0276,307453.0
spotify:track:1IhnbJZ7FywEL7YCyLKDgv,0,0.0295,334707.0
spotify:track:5z9VyMWkBCHB8iSVaLq3jk,0,0.0301,187455.0
spotify:track:5VEDbBjTdi5G2pWJqIIucu,1,0.0393,189293.0
spotify:track:6ZpbVWOyrNrTIQz2kZP3RS,0,0.0338,196653.0
spotify:track:30zvH4mMqm8DOITbCU4DBx,0,0.0894,304347.0
spotify:track:4HKjBsqzGScnd0TsKoVlNk,2,0.0317,248960.0
spotify:track:24cKN8P2uGWypxTw5WaNlq,0,0.0307,243200.0
spotify:track:7H6QuSpWPbBtYSFAUg1CZw,1,0.0449,175867.0
spotify:track:2bzgKuK3pVez40qUvo8sYr,1,0.0409,265678.0
spotify:track:2w8SyefEoVKstTWBVIRGcO,0,0.0269,230373.0
spotify:track:0r7rLeNXTRTRsyDjYp9tIq,0,0.0426,282173.0
spotify:track:6p5V0sNFc82y2eeNcrlhA5,0,0.0271,264467.0
spotify:track:3kj21bGH2CrtMmoOpFvL34,2,0.0498,179453.0
spotify:track:6r2EjEQh33dR5Ofxf5r79T,2,0.119,233867.0
spotify:track:6Bcf5qj1eeHGjSiRc3eD3X,2,0.0615,166093.0
spotify:track:340eA3P5yCo3QYeOCG1lYF,1,0.0271,209560.0
spotify:track:3rEwGRmPVVudVjqdgv0tRR,1,0.0279,243227.0
spotify:track:3j1HTRodSjGtK3YsYMI0XF,2,0.122,181027.0
spotify:track:0gVTOC191ScBI2Frj9NQQX,0,0.0301,209373.0
spotify:track:1kAvkf8WQgVGuwxvSqrVwQ,0,0.0339,196029.0
spotify:track:4oeRfmp9XpKWym6YD1WvBP,0,0.0551,148707.0
spotify:track:5384anjbn1d5biZEgrDUA7,2,0.0476,190560.0
spotify:track:7xWoZoRXVUz58cKAhkvXxf,1,0.0432,175867.0
spotify:track:1MNunB2E3Uj47KSgXKncil,0,0.0307,238300.0
spotify:track:78e52NN1FI7JInUBxtYx3o,0,0.0299,253307.0
spotify:track:1fC13X9Ob5KI982tNtrOhG,1,0.0393,231173.0
spotify:track:0LG2cFomCi8Fb664Lvr3Nu,2,0.0361,197053.0
spotify:track:4a1oIihVt6xSnDRpgX387M,1,0.0972,238493.0
spotify:track:5ZRxxnab9kLUqZPzoelgGP,1,0.0332,277280.0
spotify:track:4Yr5SL7tfeRMAGkum5WzoY,1,0.0325,212898.0
spotify:track:11sGMdEqalkocgfOKFfQdI,1,0.0378,167000.0
spotify:track:1VdvAV4JuT6Hn7NITr4X34,1,0.0308,210653.0
spotify:track:6zV5nwOQt0mYnpYk0yJkJE,1,0.0376,213343.0
spotify:track:1MlYluBz3FzbRRQVy5N01b,1,0.0873,227320.0
spotify:track:2pWLzxRYMR53uC95fRzJbe,0,0.0262,328627.0
spotify:track:7nhCTjmO17zPgaBkVSQu5f,0,0.0288,273074.0
spotify:track:6OZ6mVO0MnQ18ABNup2Ohm,1,0.0715,231693.0
spotify:track:1MmfngQYkwmkGA6WmbVcsD,1,0.0304,320946.0
spotify:track:6gBq5NXuCXdZdUxipVaNsK,1,0.0429,146240.0
spotify:track:1ElcOLwh7Og4UOm6WTyeXH,1,0.0289,225160.0
spotify:track:0YUznciNBOLDf2laf7N5cb,1,0.0525,242066.0
spotify:track:3uJkekkLZfiUjtyV6cfU6d,1,0.0282,226507.0
spotify:track:1Ysc1uDZtf430TGavoS1j4,1,0.361,353960.0
spotify:track:2kzRSiyignH8yzPTrWvyPo,1,0.0623,191320.0
spotify:track:2b7FqlHc3JrzlYtGEkzq22,1,0.256,301467.0
spotify:track:1DHORlovGmHF1d30QH5Lr4,1,0.152,260400.0
spotify:track:072XFpSbDJPCRxILkfUbxp,1,0.0612,189853.0
spotify:track:6Xhqj29KSYBJSnlh7ZwXi2,1,0.0317,183080.0
spotify:track:3E3I7DBGCIsIgT1a1UJEFK,1,0.0381,384250.0
spotify:track:6JzeHMGjs9XZYJg4xL3DOB,1,0.0442,250653.0
spotify:track:2CaXpKXHdDeJFgk1i3cOFL,1,0.0317,252080.0
spotify:track:68tJNQexdnkNyH29SVcVDH,1,0.0918,215080.0
spotify:track:4SnJJ5G5KtSWKGX7H5bnaJ,1,0.035,220907.0
spotify:track:3OhTX3hOLm5vVQmytDc3JF,0,0.0297,194480.0
spotify:track:0n4vwpf0nxVrLx2x31bZoi,0,0.0312,188467.0
spotify:track:2SPnlnhvO2rKiYoUWKl2Ab,1,0.0325,282187.0
spotify:track:6K21BYFRdzEXiDdOGNeN3E,1,0.0248,320000.0
spotify:track:7uOtLry57AhEpup4rWGZY1,1,0.0292,176213.0
spotify:track:3awG4FV1UolsRcGWQJwVnm,1,0.0331,226387.0
spotify:track:2tSVqXAENowHhsuw9490wG,0,0.035,323788.0
spotify:track:2i6nUQEajBlrldEKEoQCV6,0,0.0329,376147.0
spotify:track:6F3Vq5TTpY9p2LwM2S1Khp,0,0.0282,249893.0
spotify:track:4CfM7XZG1TZv6ILk7SXBlE,0,0.0356,353373.0
spotify:track:5rflGOjbn5aDfab3VMSlI8,2,0.0666,180960.0
spotify:track:3xSypi2RwQUn9e7AYf6m4O,1,0.0285,242893.0
spotify:track:4HOEtNrHVqKT3iOk8MrIxj,2,0.296,204413.0
spotify:track:4JVmESg1JVr2WqecNqFnch,0,0.0393,171667.0
spotify:track:7y2LOU94sSj3CIUabhRAL9,1,0.0476,195000.0
spotify:track:43F9s6hVg0P28o8VgiWwXh,1,0.0317,207533.0
spotify:track:1yfD78kTBVVUjvNPfUKwZJ,0,0.0522,276160.0
spotify:track:0wtOe6fCu3Ln3ZD59vbIHk,0,0.0377,300867.0
spotify:track:4wvO7xhi8b8LeIjuo6ZL13,1,0.0282,221907.0
spotify:track:4saxVg8AphE0ywb3wxUsvA,0,0.026,259133.0
spotify:track:5KiwfWPrwlAtoi6J8Kxvof,1,0.0354,181933.0
spotify:track:1YzmbIq3q2XO5LL7ATbctF,0,0.0254,276907.0
spotify:track:6ttHQ3efHocp4U58yxvWA0,0,0.037,222280.0
spotify:track:2NScyGuyoO6XrMAQcVLbOD,0,0.0278,254537.0
spotify:track:4aotGU2UrBbXioCvnhn00j,1,0.0318,167602.0
spotify:track:41X9To0bQ4fpoSRri4NHiI,0,0.0282,226440.0
spotify:track:199PqWeEottx0d327gCuqd,2,0.0782,168613.0
spotify:track:4TSJplybfx5803uWA2QmwZ,1,0.0426,184320.0
spotify:track:4vx0FK5GfHdFSSNMRMeuLa,0,0.0333,202480.0
spotify:track:71PfUEYhCLmqttVTYizFDh,0,0.0439,213600.0
spotify:track:6VSWDv8UyuGJfyeuHvBfow,0,0.0327,352947.0
spotify:track:5gSAXQkH1EbMDoVq8cCUKp,1,0.0282,189782.0
spotify:track:6H0HDwZlpESxFHpHXy6HF9,0,0.0556,209633.0
spotify:track:7vCSpR1O4fnSuIByysisan,1,0.0654,229440.0
spotify:track:1ykYmh7sBoNzMKGiN9MfSp,2,0.386,213027.0
spotify:track:5AXsMkf2d4A61jZQYlirTr,0,0.0344,176200.0
spotify:track:36Ew5C2l5r1GAZifRhp4YG,0,0.0727,143373.0
spotify:track:5QxFcHmC8KjEyTqihiZokY,0,0.0302,200840.0
spotify:track:0jMyU6bO52IYhAEoWbT4K9,1,0.0382,174573.0
spotify:track:61BywQA7q8KjpGjp3rHuRv,2,0.0433,299200.0
spotify:track:5AQpbyFoQmkOVwmlhKN4ii,0,0.0382,156840.0
spotify:track:29HaKOpeLSYvqdFyEQSRdj,0,0.0264,173467.0
spotify:track:4tYjuquiKvx2Pq6usRTVWB,2,0.0741,210253.0
spotify:track:3oJtUnnt5uYPtzulIbLw3D,1,0.0284,244533.0
spotify:track:3lzYx9dpCNw6CkttQe6SlE,0,0.0773,467800.0
spotify:track:4XoYeolVYTiddO9wZLXLgl,1,0.0485,352965.0
spotify:track:0hEHxP2xeEFOqQ6z3CHMKM,1,0.0352,191538.0
spotify:track:0hxd6Q8SFbuGbJTJ46qNzQ,0,0.0328,594100.0
spotify:track:6sONCZGCo6BOsG0NKgpcIJ,0,0.0302,713777.0
spotify:track:2GERJt7UHGAsmobxdSgqu5,0,0.0272,183133.0
spotify:track:5WsxLkPL1QRKRfCed6qTTn,0,0.0297,265773.0
spotify:track:5OwwWMZDh47EptyLoIAG23,0,0.0276,225947.0
spotify:track:3df3a4yI6HTMTzDZIVtVC2,0,0.0276,300333.0
spotify:track:1wMKhxWLBeEMaCA21DuO4O,0,0.04,201840.0
spotify:track:3vDA1z8UmHtVLQV7McvhEj,2,0.0958,399587.0
spotify:track:0xGSeBsG4V8Scc5YqpZQ66,0,0.0345,219133.0
spotify:track:5cWIRgigrzjTjDBNXQxhAR,0,0.0564,310907.0
spotify:track:2gdJzABKcLaY42leOLb4KA,1,0.0393,234720.0
spotify:track:1dcm8pmB1eOdvInOhORxje,1,0.0992,236373.0
spotify:track:2dXLLtSIYyPvLNDBl8zWGN,0,0.0296,279707.0
spotify:track:5clbtVmyzido2OzcK9bdOS,0,0.0269,245200.0
spotify:track:5cCpO0sfZAEooixaWPEIOB,0,0.0707,215333.0
spotify:track:4bW1TAFeQmIMY7iQ31sECg,1,0.0379,186733.0
spotify:track:10emdxhJvsO655xAY7Ofpq,2,0.0437,227613.0
spotify:track:13l5r4FbxKH5fSojCBcs8R,1,0.0271,170947.0
spotify:track:1OgDZKHdNTj0N0n6vEWY1G,1,0.0235,181920.0
spotify:track:30Z7pTjzOSbTEbkJ0slFzg,1,0.0455,450533.0
spotify:track:3XxBSvDZKH5YvZZjTpn6eR,0,0.0495,230360.0
spotify:track:3JZeVTm20lmT0wTui4oWh9,0,0.031,552693.0
spotify:track:1iDEGFxf1S2ZOy8xGF3dhJ,0,0.0372,577973.0
spotify:track:7tSZJ9iI3634Sqtd6Uvl49,0,0.0335,253293.0
spotify:track:1th4vQpv5MXunuMn8WUnSL,0,0.0336,838157.0
spotify:track:0fDce7K4sC6Jq4HUpceNfR,0,0.0335,703493.0
spotify:track:6k5IO1XwivnRu9d3ZF7Bgq,0,0.0345,529907.0
spotify:track:3wBzbRG2OnmKl9jYyR6umu,0,0.0271,221640.0
spotify:track:65JmBKEmCPf7LQY3L9MQCG,1,0.0296,268867.0
spotify:track:6AKYhRh9Oz1nzscR5kZS7T,0,0.0326,237000.0
spotify:track:54MwsH8o7KBOR5bW21yNeW,0,0.0297,231280.0
spotify:track:2EdzauXFzw4MwrCxcFQZfR,0,0.0358,340307.0
spotify:track:0BP7NluDbvhy5siGfiNcOp,1,0.0567,182973.0
spotify:track:261nYvtyQSuROSxZhXTqmV,0,0.0287,311067.0
spotify:track:3NvQ4B2YlgGnbjGSP03uQm,0,0.0327,277867.0
spotify:track:7JT3tNA1B645XQ2bsb25YW,0,0.0437,361600.0
spotify:track:6CtvX6xmvFgNv5mZnAsDGe,0,0.0274,430627.0
spotify:track:2dnuBM1VGpjlAZ6kmDA7dh,0,0.0387,293893.0
spotify:track:5DXyrNyoJZSjqgt1aowt79,0,0.0338,542880.0
spotify:track:6LvLw2FoQzzfySrPvYluYL,0,0.0291,437813.0
spotify:track:3XAIU6CLXmcT1h5V9IamFs,0,0.0357,415000.0
spotify:track:2GRnDQCkcN6BoujfUgywOW,1,0.533,248467.0
spotify:track:3T0SZEe2TwJCzM1YsKDaLF,1,0.0899,185893.0
spotify:track:0mXKsmuLaSnzfitYEGQDaq,2,0.0812,213800.0
spotify:track:1GkyMoCBkL1OhW4KStaWoc,2,0.0568,209800.0
spotify:track:2wcDfk3TfQg3Jv8gEoTim7,1,0.0347,165947.0
spotify:track:1gqxOboCGmjqTQUt7BMbn7,2,0.033,248733.0
spotify:track:0r4IWIanmyhOueD888Ztwf,2,0.075,235653.0
spotify:track:3pViHSPCo6UdR56kvbip54,1,0.0314,405360.0
spotify:track:7k6DlcAOPz0ByY0DnLRQeh,1,0.113,194853.0
spotify:track:1pXtUVmSS3Aky3j6nQ4sQT,1,0.151,224133.0
spotify:track:7nB3kStqP765cMtXUrMe3f,1,0.282,242934.0
spotify:track:1p535eXa7HErdKgPVOXPqC,2,0.0819,240080.0
spotify:track:5z0XoCrW91pwz2zjhi3Tt2,2,0.0951,256613.0
spotify:track:739Krq59F0OSF63uE8q1tz,1,0.0411,203427.0
spotify:track:1jD7kEEfCPK3uGAApUYkSa,1,0.0446,163009.0
spotify:track:2aFujKFsDGMuV6BXsdyU9y,1,0.0482,160810.0
spotify:track:6IuitqB6ZvMZ9HZ0WAyaQU,1,0.185,332747.0
spotify:track:44ahv3Zj4FOJoy8gJLZF9B,1,0.068,222493.0
spotify:track:6IjeDgkEfact4RDxnq4s9n,1,0.0651,202733.0
spotify:track:1oolfqNpJhtO9KquFkHOX2,0,0.151,193451.0
spotify:track:2LjiPAQOVazT8sRyXL3XRs,1,0.188,268910.0
spotify:track:4q7klA9ggWknZDhHhz9XYp,1,0.0359,258573.0
spotify:track:6beZE3yaWfeJjUtYaSzhDH,1,0.0437,229653.0
spotify:track:3KfBciUf3ds7fn2rJSZMv8,1,0.0462,253853.0
spotify:track:0AlBOG80IWekxvlnZFbbIg,1,0.087,208000.0
spotify:track:3EDbqYLrCNBP7J2CqcMPZO,2,0.0541,197450.0
spotify:track:3u29wmx9ohKwVCqVSbNI84,1,0.203,215270.0
spotify:track:1ECSawP9NzrYybLMTuE5M8,1,0.0385,201768.0
spotify:track:4dkMqDjuN7r9mOYpJtEUGt,1,0.189,183295.0
spotify:track:3gS8DZISZhdtoUUmQ24PAY,1,0.0315,210324.0
spotify:track:2kbqbzvtneTypTMVaONXqL,0,0.0799,215446.0
spotify:track:23e4Rcjcb6JTweB6iccanU,1,0.0578,230200.0
spotify:track:73EOfDF7S85HxV5K8jVci8,1,0.0299,201360.0
spotify:track:6HeFnyZD1AwTQZp6eQzq6Z,1,0.0594,213320.0
spotify:track:6i6kwBVJtYHWzb2AoNIb8u,1,0.0415,285125.0
spotify:track:79T9m6YkRCgP0955CE4UCd,1,0.0374,188849.0
spotify:track:3WmO6XcSMQhw2MalKEaMsd,1,0.0299,164746.0
spotify:track:4S4QUpvgXPXLxT9oX15dmL,1,0.0426,204001.0
